link_id,org_node_id,dst_node_id,length,lat,lon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,29,39.51588284,35.6248957,139.8880688,35.62482547,139.8881574,35.62477882,139.888212,35.62472951,139.8882733,35.62468738,139.8883225,35.62464405,139.8883774,,,,,,,,,,,,,,,,,,
29,29,30,55.38811188,35.62464405,139.8883774,35.62464754,139.8884401,35.62468738,139.8884976,35.62474468,139.8885658,35.62476863,139.8886386,35.62475775,139.8886801,35.62472125,139.8887248,35.62471826,139.8887689,35.62473328,139.8888192,35.62477019,139.8888511,35.62479629,139.8888695,,,,,,,,
30,30,31,26.94579948,35.62479629,139.8888695,35.62483288,139.8888408,35.62484953,139.8887868,35.62483536,139.8887151,35.62480351,139.8886766,35.62476785,139.8886386,,,,,,,,,,,,,,,,,,
31,5,32,50.96721986,35.62663823,139.8875305,35.62648968,139.8875671,35.62640937,139.8874904,35.62633044,139.8873819,35.6262568,139.8873244,,,,,,,,,,,,,,,,,,,,
32,32,33,45.55042934,35.6262568,139.8873244,35.62618433,139.8872074,35.6260447,139.8871435,35.62590934,139.8870928,,,,,,,,,,,,,,,,,,,,,,
33,33,34,43.94700399,35.62590934,139.8870928,35.62572523,139.8871421,35.62558267,139.8871533,35.62552134,139.8871788,,,,,,,,,,,,,,,,,,,,,,
34,34,25,23.97825307,35.62552134,139.8871788,35.62553205,139.8872783,35.6254965,139.8873468,35.62545826,139.8874155,,,,,,,,,,,,,,,,,,,,,,
35,34,35,94.89620073,35.62552134,139.8871788,35.62534692,139.8871503,35.62509578,139.8872371,35.6249535,139.8872737,35.62476812,139.8873303,35.62468704,139.8873448,,,,,,,,,,,,,,,,,,
36,29,36,8.976286978,35.62464405,139.8883774,35.62456581,139.8883522,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,36,12.06732634,35.62464605,139.8884421,35.62456581,139.8883522,,,,,,,,,,,,,,,,,,,,,,,,,,
38,36,38,48.65735769,35.62456581,139.8883522,35.62446684,139.8882303,35.62439077,139.888148,35.62433765,139.8880794,35.62425603,139.8879725,,,,,,,,,,,,,,,,,,,,
39,35,38,83.59504862,35.62468704,139.8873448,35.62456313,139.8875325,35.6244694,139.8875311,35.62440725,139.8875574,35.62438372,139.8876358,35.62440586,139.8877226,35.62431335,139.8878507,35.62425603,139.8879725,,,,,,,,,,,,,,
40,35,39,37.16995752,35.62468704,139.8873448,35.6245458,139.8871908,35.62440311,139.8871536,,,,,,,,,,,,,,,,,,,,,,,,
41,38,40,65.54335351,35.62425603,139.8879725,35.62415159,139.887854,35.62407251,139.8877433,35.62398753,139.887651,35.62392588,139.8875722,35.62386646,139.8874909,35.6238406,139.8874594,,,,,,,,,,,,,,,,
42,40,41,15.08821219,35.6238406,139.8874594,35.62387892,139.8873969,35.62390668,139.8873153,,,,,,,,,,,,,,,,,,,,,,,,
43,39,42,10.87504349,35.62440311,139.8871536,35.62430513,139.8871507,,,,,,,,,,,,,,,,,,,,,,,,,,
44,42,41,46.70359698,35.62430513,139.8871507,35.62420687,139.8872004,35.62408945,139.8872475,35.6240023,139.8872834,35.62390668,139.8873153,,,,,,,,,,,,,,,,,,,,
45,41,43,24.15163925,35.62390668,139.8873153,35.6238377,139.8872228,35.62372258,139.887213,,,,,,,,,,,,,,,,,,,,,,,,
46,44,45,22.89985931,35.62391348,139.8869968,35.62384843,139.8870947,35.62384084,139.8872209,,,,,,,,,,,,,,,,,,,,,,,,
47,46,47,17.7127241,35.6251773,139.88524,35.62533088,139.8851866,,,,,,,,,,,,,,,,,,,,,,,,,,
48,47,48,51.18369086,35.62533088,139.8851866,35.62545733,139.8851077,35.62557286,139.8850611,35.62577031,139.885048,,,,,,,,,,,,,,,,,,,,,,
49,48,13,66.78328679,35.62577031,139.885048,35.62588918,139.8851061,35.62594147,139.8851741,35.62604776,139.8851878,35.62614304,139.8851897,35.62625666,139.8852043,35.62633788,139.8852064,,,,,,,,,,,,,,,,
50,49,50,67.88893245,35.62604884,139.8847087,35.62611451,139.8845741,35.62616093,139.88443,35.6261019,139.8843056,35.62605218,139.8841727,35.62609733,139.8840358,,,,,,,,,,,,,,,,,,
51,50,51,57.76400183,35.62609733,139.8840358,35.62617386,139.8841286,35.62624812,139.8841383,35.62632733,139.883979,35.6264197,139.8840415,35.62648732,139.884095,,,,,,,,,,,,,,,,,,
52,50,52,79.29375148,35.62609733,139.8840358,35.62600526,139.8839349,35.62591912,139.8838543,35.62582118,139.8837593,35.62574818,139.8836744,35.62570333,139.8836196,35.62565301,139.8835191,35.62560278,139.8834625,35.62558424,139.8834348,,,,,,,,,,,,
53,52,53,112.9656607,35.62558424,139.8834348,35.62553087,139.8834734,35.6254912,139.8835195,35.62546687,139.8836054,35.62545077,139.883687,35.62544143,139.8837708,35.62542548,139.8838654,35.62536783,139.8839355,35.62529876,139.8840042,35.62526242,139.8840803,35.62523028,139.8841821,35.62521191,139.8842744,35.62519005,139.8843585,35.62514808,139.8844067,35.62507656,139.8844199
54,53,54,4.906377826,35.62507656,139.8844199,35.62503287,139.8844283,,,,,,,,,,,,,,,,,,,,,,,,,,
55,54,46,76.36318758,35.62503287,139.8844283,35.62503027,139.8845259,35.62507886,139.8846533,35.62507887,139.8848301,35.62510953,139.8849947,35.62514056,139.8851161,35.6251773,139.88524,,,,,,,,,,,,,,,,
56,54,55,50.3761297,35.62503287,139.8844283,35.62504793,139.8843325,35.62511953,139.8842242,35.62514817,139.8841135,35.62512976,139.8840493,35.62504896,139.8839575,,,,,,,,,,,,,,,,,,
57,42,44,45.88983184,35.62430513,139.8871507,35.62411314,139.8870473,35.62391348,139.8869968,,,,,,,,,,,,,,,,,,,,,,,,
58,44,56,184.5820448,35.62391348,139.8869968,35.62388768,139.8867522,35.62387175,139.886588,35.62391563,139.8862348,35.62395767,139.8860517,35.62398981,139.885843,35.62400188,139.885736,35.62392763,139.885597,35.62395767,139.8854775,35.62403212,139.8854193,35.62412127,139.8854205,35.62420292,139.8854144,35.62432232,139.885443,,,,
59,56,57,54.19018142,35.62432232,139.885443,35.62440244,139.88539,35.62447078,139.8851955,35.62444545,139.8849223,,,,,,,,,,,,,,,,,,,,,,
60,46,58,33.63953184,35.6251773,139.88524,35.62524791,139.8853479,35.62528978,139.8854517,35.62534383,139.8855042,35.62536793,139.8855186,,,,,,,,,,,,,,,,,,,,
61,58,59,66.01857825,35.62536793,139.8855186,35.62533956,139.8856626,35.62530299,139.8857462,35.62515026,139.8857347,35.62503804,139.8857888,35.62496083,139.8858021,35.62492684,139.8857659,,,,,,,,,,,,,,,,
62,46,60,17.59154893,35.6251773,139.88524,35.62513403,139.8854269,,,,,,,,,,,,,,,,,,,,,,,,,,
63,34,61,111.2561576,35.62552134,139.8871788,35.62543641,139.8870693,35.62537724,139.8868816,35.62531899,139.8866495,35.62528386,139.8864289,35.62524595,139.8862173,35.62522469,139.8860274,,,,,,,,,,,,,,,,
64,61,60,55.40516789,35.62522469,139.8860274,35.62518956,139.8858511,35.62515627,139.8856611,35.62514241,139.8855326,35.62513403,139.8854269,,,,,,,,,,,,,,,,,,,,
65,60,59,45.48314414,35.62513403,139.8854269,35.62508139,139.88542,35.62507862,139.8855463,35.62505736,139.8856202,35.62498803,139.8856418,35.62492684,139.8857659,,,,,,,,,,,,,,,,,,
66,59,56,76.30194043,35.62492684,139.8857659,35.62483997,139.8857534,35.62475403,139.8857518,35.62464199,139.8857048,35.62451614,139.8856477,35.62443456,139.8855934,35.62434485,139.8854967,35.62432232,139.885443,,,,,,,,,,,,,,
67,57,62,71.17424304,35.62444545,139.8849223,35.62440695,139.8847606,35.62437155,139.8846501,35.62428613,139.8846353,35.62423006,139.8845853,35.62415478,139.884545,35.62412844,139.8844506,35.62414723,139.8843456,,,,,,,,,,,,,,
68,62,55,115.0496572,35.62414723,139.8843456,35.62421845,139.8842268,35.62432454,139.8841952,35.62442204,139.8842271,35.6245057,139.8842484,35.62461059,139.8842235,35.62469945,139.8842166,35.62476313,139.8842225,35.62484374,139.8841543,35.62489752,139.8840894,35.62495867,139.8840156,35.62504896,139.8839575,,,,,,
